"semel_city","city","county","napa","semel_napa","ezor","semel_ezor","שם.ישוב","בזב","מצביעים","פסולים","כשרים","אמת","ג","ודעם","ז","זך","זץ","טב","י","יז","ינ","יף","יק","יר","כ","כן","ל","מחל","נ","נז","ני","נץ","נק","פה","ףז","ץ","ק","קי","קך","קץ","שס"
359,"ניצנים","הדרום","אשקלון",61,"אשקלון",16,"ניצנים",343,254,2,252,78,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,160,0,0,0,0,0,0,0
808,"ניר אליהו","המרכז","פתח תקווה",42,"פתח תקווה",10,"ניר אליהו",417,302,1,301,94,0,1,1,0,0,2,0,0,0,0,0,0,0,0,7,20,1,0,0,0,0,174,1,0,0,0,0,0,0
553,"ניר בנים","הדרום","אשקלון",61,"אשקלון",16,"ניר בנים",605,443,0,443,73,4,1,2,0,0,5,0,0,0,0,0,0,0,0,5,45,0,0,0,0,0,308,0,0,0,0,0,0,0
720,"ניר גלים","המרכז","רחובות",44,"רחובות",12,"ניר גלים",643,547,0,547,9,10,1,0,0,0,280,0,0,0,0,0,0,0,0,2,170,0,0,0,4,0,36,0,0,0,0,0,0,35
256,"ניר דוד (תל עמל)","הצפון","יזרעאל",23,"יזרעאל",4,"ניר דוד תל עמל",619,471,1,470,170,1,2,0,0,0,6,0,0,0,0,0,0,1,0,8,19,1,0,0,1,0,261,0,0,0,0,0,0,0
11,"ניר ח""ן","הדרום","אשקלון",61,"אשקלון",16,"ניר חן",404,271,0,271,29,0,1,1,0,0,15,0,0,0,0,0,0,0,0,18,84,0,0,0,1,0,114,1,0,0,0,0,0,7
165,"ניר יפה","הצפון","יזרעאל",23,"יזרעאל",4,"ניר יפה",423,326,1,325,18,0,0,0,0,0,8,0,0,0,0,0,0,0,1,3,150,0,0,0,1,0,124,0,0,0,0,0,0,20
402,"ניר יצחק","הדרום","באר שבע",62,"באר שבע",17,"ניר יצחק",563,361,1,360,185,1,9,0,0,0,2,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,145,0,0,0,0,0,0,2
699,"ניר ישראל","הדרום","אשקלון",61,"אשקלון",16,"ניר ישראל",592,459,0,459,41,4,1,1,0,0,17,0,0,0,0,0,0,0,0,12,120,1,0,0,0,0,257,0,0,0,0,0,0,5
2047,"ניר משה","הדרום","באר שבע",62,"באר שבע",17,"ניר משה",417,292,2,290,49,2,0,1,0,0,13,0,0,0,0,0,0,0,0,6,84,0,0,0,0,0,126,0,0,0,0,0,0,9
69,"ניר עוז","הדרום","באר שבע",62,"באר שבע",17,"ניר עוז",329,244,2,242,100,0,3,1,0,0,4,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,113,0,0,0,0,0,0,1
348,"ניר עם","הדרום","אשקלון",61,"אשקלון",16,"ניר עם",402,260,0,260,69,1,0,0,0,0,10,0,0,0,0,0,0,0,0,8,36,0,0,0,1,0,134,0,0,0,0,0,0,1
769,"ניר עציון","חיפה","חדרה",32,"חדרה",8,"ניר עציון",411,320,0,320,10,7,1,0,0,0,162,0,0,0,0,0,0,1,0,3,71,0,0,0,4,0,53,1,0,0,0,0,0,7
2048,"ניר עקיבא","הדרום","באר שבע",62,"באר שבע",17,"ניר עקיבא",494,383,0,383,26,27,0,0,0,0,62,0,1,0,0,0,0,0,0,5,108,0,0,0,3,0,108,0,0,0,0,0,0,43
331,"ניר צבי","המרכז","רמלה",43,"רמלה",11,"ניר צבי",900,673,1,672,93,5,6,0,0,0,12,0,0,0,0,0,0,0,0,18,88,1,0,0,2,0,445,0,0,0,0,0,0,2
602,"נירים","הדרום","באר שבע",62,"באר שבע",17,"נירים",379,262,0,262,106,0,5,0,0,0,1,0,0,0,0,0,0,0,0,9,21,1,0,0,1,0,115,1,0,0,0,0,0,2
1236,"נירית","המרכז","פתח תקווה",42,"פתח תקווה",10,"נירית",836,645,1,644,104,1,2,1,0,0,14,0,0,0,0,0,0,0,0,8,59,0,1,0,0,0,451,1,0,0,0,0,0,2
825,"נס הרים","ירושלים","ירושלים",11,"ירושלים",1,"נס הרים",786,597,1,596,46,7,4,0,0,0,33,0,0,0,0,0,0,0,0,9,266,0,0,0,1,0,206,0,0,0,0,0,0,24
1143,"נס עמים","הצפון","עכו",24,"עכו",5,"נס עמים",229,187,0,187,23,0,8,0,0,0,5,0,0,0,0,0,0,0,0,4,38,0,0,0,0,0,109,0,0,0,0,0,0,0
7200,"נס ציונה","המרכז","רחובות",44,"רחובות",12,"נס ציונה",33856,25604,104,25500,2051,159,66,18,0,0,730,0,1,0,3,0,1,2,3,890,7666,11,6,0,68,1,12945,4,0,3,3,3,0,866
186,"נעורים","המרכז","השרון",41,"השרון",9,"נעורים",174,73,0,73,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,39,0,0,0,0,0,0,1
158,"נען","המרכז","רמלה",43,"רמלה",11,"נען",1309,999,2,997,322,0,5,2,0,0,24,0,0,0,0,0,0,0,0,15,43,1,0,0,1,0,583,0,0,0,0,0,0,1
1041,"נצאצרה (שבט)","הדרום","באר שבע",62,"באר שבע",17,"נצאצרה שבט",320,177,0,177,2,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1372,"נצר חזני","המרכז","רחובות",44,"רחובות",12,"נצר חזני",261,227,0,227,0,18,0,0,0,0,113,0,0,0,0,0,0,0,0,0,69,0,0,0,10,0,4,0,0,0,0,0,0,13
435,"נצר סרני","המרכז","רמלה",43,"רמלה",11,"נצר סרני",608,504,1,503,149,0,4,1,0,0,5,0,0,0,0,0,0,0,0,8,18,0,0,0,1,0,313,0,0,0,0,0,0,4
2500,"נשר","חיפה","חיפה",31,"חיפה - כרמל",7,"נשר",19794,12661,82,12579,499,82,66,13,0,0,274,0,1,0,0,2,0,1,2,2035,4952,7,1,0,26,0,4034,2,3,2,0,1,4,572
693,"נתיב הל""ה","ירושלים","ירושלים",11,"ירושלים",1,"נתיב הלה",462,351,2,349,110,0,4,0,0,0,5,0,0,0,0,0,0,0,0,12,10,1,0,0,0,0,206,0,0,0,0,0,0,1
1242,"נתיב העשרה","הדרום","אשקלון",61,"אשקלון",16,"נתיב העשרה",686,524,0,524,51,1,2,2,0,0,45,0,0,0,0,0,0,0,0,13,117,0,0,0,1,0,287,0,0,0,0,0,0,5
792,"נתיב השיירה","הצפון","עכו",24,"עכו",5,"נתיב השיירה",402,307,0,307,16,1,1,0,0,0,6,0,0,0,0,0,0,0,1,4,127,0,0,0,0,0,135,0,0,0,0,0,0,16
246,"נתיבות","הדרום","באר שבע",62,"באר שבע",17,"נתיבות",23763,18143,88,18055,126,1447,6,5,0,0,866,0,0,0,0,0,0,1,3,1035,6596,11,1,3,144,2,614,0,4,1,4,0,4,7182
7400,"נתניה","המרכז","השרון",41,"השרון",9,"נתניה",184613,110399,636,109763,3265,3602,109,86,6,0,5172,8,6,3,13,13,4,15,25,10288,47267,78,19,10,482,15,25906,22,18,26,7,25,32,13241
525,"סאג'ור","הצפון","עכו",24,"עכו",5,"סאגור",3024,1428,7,1421,465,129,78,0,0,0,6,0,1,0,0,0,0,0,0,95,283,0,0,0,1,0,341,2,0,0,0,0,0,20
578,"סאסא","הצפון","עכו",24,"עכו",5,"סאסא",421,292,1,291,132,0,3,0,0,0,1,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,141,0,0,0,0,0,0,0
587,"סביון*","המרכז","פתח תקווה",42,"פתח תקווה",10,"סביון",3874,2607,4,2603,213,17,21,0,0,0,69,0,0,0,0,0,0,0,0,98,588,1,0,0,3,0,1574,1,0,0,0,0,0,18
2046,"סגולה","הדרום","אשקלון",61,"אשקלון",16,"סגולה",425,327,0,327,37,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,89,0,0,0,0,0,184,0,0,0,0,0,0,5
526,"סולם","הצפון","יזרעאל",23,"יזרעאל",4,"סולם",2012,1338,3,1335,27,2,1268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,2,0,0,0,2,1
1238,"סופה","הדרום","באר שבע",62,"באר שבע",17,"סופה",186,110,1,109,25,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,65,0,0,0,0,1,0,2
7500,"סח'נין","הצפון","עכו",24,"עכו",5,"סחנין",21624,17136,51,17085,257,9,16610,0,0,0,1,0,0,8,0,0,0,1,3,4,39,1,1,1,3,5,120,0,2,1,1,3,4,11
1170,"סייד (שבט)","הדרום","באר שבע",62,"באר שבע",17,"סייד שבט",898,277,1,276,10,0,233,1,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,1,0,11,0,0,0,0,0,0,0
1245,"סלמה","הצפון","עכו",24,"עכו",5,"סלמה",2252,1422,10,1412,5,0,1234,0,0,0,0,0,0,6,0,0,1,1,1,4,22,1,1,0,1,0,108,1,0,1,0,0,3,22
1156,"סמר","הדרום","באר שבע",62,"באר שבע",17,"סמר",230,147,0,147,75,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,62,0,0,0,0,0,0,0
419,"סעד","הדרום","באר שבע",62,"באר שבע",17,"סעד",623,456,6,450,33,3,1,0,0,0,216,0,0,0,0,0,0,0,0,0,80,0,0,0,3,0,106,0,0,0,0,0,0,8
1360,"סעוה","הדרום","באר שבע",62,"באר שבע",17,"סעוה",937,399,1,398,4,1,356,0,0,0,0,0,0,0,0,0,0,1,0,6,4,0,0,1,0,0,17,1,2,0,1,0,0,4
454,"סער","הצפון","עכו",24,"עכו",5,"סער",623,437,0,437,82,1,4,0,0,0,8,0,0,0,0,0,0,0,0,13,85,0,0,0,0,0,242,0,0,0,0,0,0,2
1176,"ספיר","הדרום","באר שבע",62,"באר שבע",17,"ספיר",332,197,1,196,17,3,0,2,0,0,23,0,0,0,0,0,0,0,0,12,64,0,0,0,0,0,72,1,0,0,0,0,0,2
610,"סתרייה","המרכז","רמלה",43,"רמלה",11,"סתריה",809,631,2,629,85,5,0,1,0,0,22,0,0,0,0,0,0,0,0,23,95,0,1,0,1,0,393,0,0,0,0,0,0,3
892,"עבדון","הצפון","עכו",24,"עכו",5,"עבדון",521,379,4,375,14,4,0,0,0,0,6,0,0,0,0,0,0,0,0,6,232,0,0,0,7,0,49,0,0,0,0,0,0,57
376,"עברון","הצפון","עכו",24,"עכו",5,"עברון",673,514,0,514,173,2,3,1,0,0,0,0,0,0,0,0,0,0,0,17,17,1,0,0,1,0,296,0,0,0,0,0,0,3
794,"עגור","ירושלים","ירושלים",11,"ירושלים",1,"עגור",302,242,0,242,10,14,1,0,0,0,2,0,0,0,0,0,0,0,0,1,160,0,0,0,2,0,17,0,0,0,0,0,0,35
4501,"ע'ג'ר","הצפון","גולן",29,"צפת - כנרת",3,"עגר",1707,677,8,669,168,0,96,0,1,0,1,0,0,1,0,0,1,1,2,12,148,0,1,3,1,0,44,0,2,1,1,2,0,183
1199,"עדי","הצפון","יזרעאל",23,"יזרעאל",4,"עדי",1491,1110,1,1109,62,3,0,1,0,0,43,0,0,0,0,0,0,0,0,31,227,1,0,0,0,0,735,0,0,0,0,0,0,6
2035,"עדנים","המרכז","פתח תקווה",42,"פתח תקווה",10,"עדנים",295,235,0,235,21,0,3,0,0,0,2,0,0,0,0,0,0,0,0,4,48,0,0,0,1,0,155,0,0,0,0,0,0,1
826,"עוזה","הדרום","אשקלון",61,"אשקלון",16,"עוזה",366,289,1,288,0,11,0,0,0,0,28,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,10,0,0,0,0,0,0,93
737,"עולש","המרכז","השרון",41,"השרון",9,"עולש",761,571,0,571,65,4,1,0,0,0,21,0,1,0,0,0,0,0,0,8,118,2,0,0,1,0,339,1,0,0,0,0,0,10
666,"עומר","הדרום","באר שבע",62,"באר שבע",17,"עומר",6407,4672,6,4666,515,18,56,5,0,0,189,1,0,0,1,2,1,1,0,130,1409,6,0,1,3,0,2297,0,0,0,0,0,0,31
810,"עופר","חיפה","חדרה",32,"חדרה",8,"עופר",395,299,1,298,51,3,5,0,0,0,12,0,0,0,0,0,0,0,0,6,80,2,0,0,2,0,136,0,0,0,0,0,0,1
32,"עוצם","הדרום","אשקלון",61,"אשקלון",16,"עוצם",428,364,2,362,9,6,0,0,0,0,5,0,0,0,0,0,0,0,0,1,145,0,0,0,0,0,9,0,0,0,0,0,0,187
957,"עוקבי (בנו עוקבה) (שבט)","הדרום","באר שבע",62,"באר שבע",17,"עוקבי בנו עוקבה",292,174,0,174,4,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1149,"עזר","הדרום","אשקלון",61,"אשקלון",16,"עזר",626,483,0,483,38,1,0,1,0,0,14,0,0,0,0,0,0,0,0,9,175,1,0,0,3,0,210,0,0,0,0,0,0,31
837,"עזריאל","המרכז","השרון",41,"השרון",9,"עזריאל",608,499,0,499,10,12,0,0,0,0,60,0,0,0,0,0,0,0,0,3,319,1,0,0,3,0,44,1,0,0,0,0,0,46
711,"עזריה","המרכז","רמלה",43,"רמלה",11,"עזריה",777,644,4,640,14,5,0,0,0,0,22,0,0,0,0,0,0,0,0,8,436,1,0,0,1,0,96,0,0,0,0,0,0,57
817,"עזריקם","הדרום","אשקלון",61,"אשקלון",16,"עזריקם",949,746,2,744,22,2,0,0,0,0,20,0,0,0,0,0,0,0,1,11,499,0,0,0,3,0,122,0,0,0,0,0,0,64
969,"עטאוונה (שבט)","הדרום","באר שבע",62,"באר שבע",17,"עטאוונה שבט",110,31,0,31,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,"עידן","הדרום","באר שבע",62,"באר שבע",17,"עידן",298,173,1,172,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,110,0,0,0,1,0,0,0
530,"עיילבון","הצפון","כנרת",22,"צפת - כנרת",3,"עיילבון",4158,2922,10,2912,205,3,2281,0,0,0,0,0,0,1,0,1,0,0,2,59,107,1,0,0,0,2,219,0,1,3,0,0,1,26
156,"עיינות","המרכז","רחובות",44,"רחובות",12,"עיינות",115,50,0,50,6,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,21,0,0,0,0,0,0,0
687,"עין איילה","חיפה","חדרה",32,"חדרה",8,"עין איילה",744,546,0,546,83,2,5,0,0,0,17,0,0,0,0,0,0,0,0,12,75,1,0,0,1,0,349,0,0,0,0,0,0,1
546,"עין אל-אסד","הצפון","צפת",21,"צפת - כנרת",3,"עין אלאסד",639,350,7,343,19,0,24,0,0,0,8,0,0,0,0,0,0,0,0,85,32,0,0,0,0,0,173,0,0,2,0,0,0,0
273,"עין גב","הצפון","כנרת",22,"צפת - כנרת",3,"עין גב",482,322,0,322,79,0,1,2,0,0,4,0,2,0,0,0,0,0,0,4,41,0,0,0,1,0,188,0,0,0,0,0,0,0
2042,"עין גדי","הדרום","באר שבע",62,"באר שבע",17,"עין גדי",482,316,3,313,87,0,5,3,0,0,6,0,0,0,0,0,0,0,0,4,33,0,0,0,0,0,173,0,0,0,0,0,0,2
436,"עין דור","הצפון","יזרעאל",23,"יזרעאל",4,"עין דור",907,567,1,566,180,0,4,0,0,0,7,0,0,0,0,0,0,0,0,17,32,1,0,0,1,0,324,0,0,0,0,0,0,0
1240,"עין הבשור","הדרום","באר שבע",62,"באר שבע",17,"עין הבשור",725,538,1,537,63,0,0,0,0,0,35,0,0,0,0,0,0,0,0,17,93,0,0,0,2,0,321,0,0,0,0,1,0,5
74,"עין הוד","חיפה","חדרה",32,"חדרה",8,"עין הוד",496,351,1,350,92,1,9,0,0,0,8,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,218,0,0,0,0,0,0,1
167,"עין החורש","המרכז","השרון",41,"השרון",9,"עין החורש",710,545,2,543,224,0,5,0,0,0,2,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,293,0,0,0,0,0,0,1
289,"עין המפרץ","הצפון","עכו",24,"עכו",5,"עין המפרץ",703,543,0,543,230,0,1,1,0,0,3,0,0,0,0,0,0,0,0,3,17,1,0,0,0,0,285,1,0,0,0,0,0,1
383,"עין הנצי""ב","הצפון","יזרעאל",23,"יזרעאל",4,"עין הנציב",434,331,0,331,19,3,2,0,0,0,193,0,0,0,0,0,0,0,0,1,59,0,0,0,3,0,49,0,0,0,0,0,0,2
367,"עין העמק","הצפון","יזרעאל",23,"יזרעאל",4,"עין העמק",590,473,2,471,25,2,0,0,0,0,7,0,0,0,0,0,0,0,0,2,324,0,0,0,4,0,85,0,0,0,0,0,0,22
270,"עין השופט","הצפון","יזרעאל",23,"יזרעאל",4,"עין השופט",885,527,0,527,232,1,2,0,0,0,4,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,252,0,0,0,0,0,0,3
676,"עין השלושה","הדרום","באר שבע",62,"באר שבע",17,"עין השלושה",311,187,1,186,32,0,3,0,0,0,3,0,0,0,0,0,0,0,0,12,17,0,0,0,0,0,118,0,0,0,0,0,0,1
157,"עין ורד","המרכז","השרון",41,"השרון",9,"עין ורד",1088,848,3,845,105,4,4,2,0,0,9,0,0,0,0,0,0,0,1,23,61,0,0,0,0,0,635,0,0,0,0,0,0,1
4503,"עין זיוון","הצפון","גולן",29,"צפת - כנרת",3,"עין זיוון",281,187,0,187,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,29,0,0,0,1,0,110,0,0,0,0,0,0,0
1320,"עין חוד","חיפה","חדרה",32,"חדרה",8,"עין חוד",194,137,0,137,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89,"עין חרוד (איחוד)","הצפון","יזרעאל",23,"יזרעאל",4,"עין חרוד איחוד",517,378,2,376,67,1,1,0,0,0,5,0,0,0,0,0,0,0,0,8,25,0,0,0,0,0,269,0,0,0,0,0,0,0
82,"עין חרוד (מאוחד)","הצפון","יזרעאל",23,"יזרעאל",4,"עין חרוד מאוחד",684,496,0,496,125,4,0,0,0,0,16,0,0,0,0,0,0,0,0,11,35,1,0,0,3,0,300,0,0,1,0,0,0,0
806,"עין יהב","הדרום","באר שבע",62,"באר שבע",17,"עין יהב",537,386,0,386,46,0,6,0,0,0,7,0,0,0,0,0,0,0,0,6,20,0,0,0,0,0,301,0,0,0,0,0,0,0
813,"עין יעקב","הצפון","עכו",24,"עכו",5,"עין יעקב",712,563,1,562,36,3,1,0,0,0,43,0,0,0,0,0,0,0,0,18,281,0,0,0,3,0,134,0,0,0,0,0,0,43
426,"עין כרמל","חיפה","חדרה",32,"חדרה",8,"עין כרמל",525,405,0,405,107,0,1,1,0,0,4,0,0,0,0,0,0,0,0,16,29,0,0,0,0,0,245,0,0,0,0,0,0,2
521,"עין נקובא","ירושלים","ירושלים",11,"ירושלים",1,"עין נקובא",1680,955,18,937,12,0,802,1,0,0,2,0,0,3,0,0,0,0,2,0,28,0,1,0,1,2,75,0,0,2,1,1,1,3
223,"עין עירון","חיפה","חדרה",32,"חדרה",8,"עין עירון",398,320,1,319,57,2,3,0,0,0,2,0,0,0,0,0,0,0,0,2,27,0,0,0,0,0,226,0,0,0,0,0,0,0
622,"עין צורים","הדרום","אשקלון",61,"אשקלון",16,"עין צורים",446,359,2,357,17,5,0,0,0,0,190,0,0,0,0,0,0,0,0,0,69,0,0,0,2,0,68,0,0,0,0,0,0,6
4502,"עין קנייא","הצפון","גולן",29,"צפת - כנרת",3,"עין קנייא",146,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0
514,"עין ראפה","ירושלים","ירושלים",11,"ירושלים",1,"עין ראפה",657,373,13,360,16,3,308,0,0,0,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,23,0,0,0,0,0,0,0
139,"עין שמר","חיפה","חדרה",32,"חדרה",8,"עין שמר",588,427,0,427,163,0,2,0,0,0,1,0,1,0,0,0,0,0,0,10,19,0,1,0,2,0,226,0,0,0,0,0,0,2
880,"עין שריד","המרכז","השרון",41,"השרון",9,"עין שריד",1102,818,4,814,82,10,1,1,0,0,22,0,0,0,0,0,0,0,0,14,278,0,0,0,2,0,371,0,0,0,0,0,0,33
1251,"עין תמר","הדרום","באר שבע",62,"באר שבע",17,"עין תמר",147,95,0,95,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,26,1,0,0,0,0,55,0,0,0,0,0,0,0
871,"עינת","המרכז","פתח תקווה",42,"פתח תקווה",10,"עינת",575,474,0,474,126,0,2,1,0,0,3,0,0,0,0,0,0,0,1,7,36,1,0,0,0,0,295,2,0,0,0,0,0,0
7600,"עכו","הצפון","עכו",24,"עכו",5,"עכו",42009,26526,172,26354,395,140,7805,11,3,0,672,3,1,5,4,2,2,4,7,2579,10389,8,3,2,74,5,2283,5,3,11,4,7,9,1918
1146,"עלומים","הדרום","באר שבע",62,"באר שבע",17,"עלומים",346,265,0,265,9,1,0,0,0,0,141,0,0,0,0,0,0,1,0,3,69,0,0,0,1,0,39,0,0,0,0,0,0,1
688,"עלמה","הצפון","צפת",21,"צפת - כנרת",3,"עלמה",584,452,0,452,2,3,0,0,0,0,45,0,0,0,0,0,0,0,0,0,328,0,0,0,5,0,12,0,0,0,0,0,0,57
1212,"עמוקה","הצפון","צפת",21,"צפת - כנרת",3,"עמוקה",143,97,2,95,20,0,3,0,0,0,4,0,0,0,0,0,0,0,0,2,11,0,0,0,0,1,53,0,0,0,0,0,0,1
779,"עמינדב","ירושלים","ירושלים",11,"ירושלים",1,"עמינדב",634,449,1,448,53,1,1,1,0,0,34,0,0,0,0,0,0,0,0,9,177,0,0,0,0,0,159,0,0,0,0,0,0,13
385,"עמיעד","הצפון","צפת",21,"צפת - כנרת",3,"עמיעד",431,267,1,266,71,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,171,0,0,0,0,0,0,1
318,"עמיעוז","הדרום","באר שבע",62,"באר שבע",17,"עמיעוז",208,140,1,139,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,63,0,0,0,0,0,37,0,0,0,0,0,0,23
773,"עמיקם","חיפה","חדרה",32,"חדרה",8,"עמיקם",523,395,1,394,65,1,5,0,0,0,13,0,0,0,0,0,0,0,0,13,69,1,0,0,0,0,225,0,0,0,0,0,0,2
319,"עמיר","הצפון","צפת",21,"צפת - כנרת",3,"עמיר",493,351,3,348,146,0,3,0,0,0,1,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,170,0,0,0,0,0,0,0
708,"עמקה","הצפון","עכו",24,"עכו",5,"עמקה",576,449,3,446,7,27,0,0,0,0,35,0,0,0,0,0,0,0,0,0,295,0,0,0,3,0,47,0,0,0,0,1,0,31
534,"עספיא","חיפה","חיפה",31,"חיפה - כרמל",7,"עספיא",9170,5136,40,5096,390,9,1557,0,0,0,14,0,1,5,1,4,0,2,1,399,149,1,0,0,1,1,2530,3,1,5,0,3,11,8
7700,"עפולה","הצפון","יזרעאל",23,"יזרעאל",4,"עפולה",41761,26407,163,26244,664,1135,63,24,1,0,896,1,1,5,2,3,3,2,6,2778,13820,12,4,3,154,1,4571,10,6,16,2,3,4,2054
917,"עצמון שגב","הצפון","עכו",24,"עכו",5,"עצמון שגב",898,664,1,663,141,0,9,0,0,0,14,0,0,0,0,0,0,0,0,6,43,0,0,0,0,0,446,1,0,0,0,0,0,3
531,"עראבה","הצפון","עכו",24,"עכו",5,"עראבה",16725,12066,35,12031,19,8,11899,0,0,0,4,0,0,13,0,0,0,1,0,1,19,1,0,0,1,8,39,2,1,1,2,5,2,5
1246,"עראמשה*","הצפון","עכו",24,"עכו",5,"עראמשה",1029,549,4,545,29,0,378,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,82,0,1,0,0,0,0,17
1335,"ערב אל נעים","הצפון","עכו",24,"עכו",5,"ערב אל נעים",517,285,6,279,3,0,103,0,1,0,3,0,1,4,1,0,1,3,0,0,117,0,0,1,3,2,29,0,1,0,0,0,3,3
2560,"ערד","הדרום","באר שבע",62,"באר שבע",17,"ערד",21515,12774,92,12682,456,3090,165,13,2,0,318,5,1,2,0,9,3,1,3,2494,2790,10,3,2,29,1,2989,2,4,7,5,2,2,274
593,"ערוגות","הדרום","אשקלון",61,"אשקלון",16,"ערוגות",673,544,1,543,54,0,1,0,0,0,14,0,0,0,0,0,0,0,0,5,149,0,0,0,1,0,310,0,0,0,0,0,0,9
637,"ערערה","חיפה","חדרה",32,"חדרה",8,"ערערה",13286,9119,38,9081,32,3,8960,0,0,0,4,0,0,4,1,0,0,0,0,1,19,1,1,0,3,8,22,1,1,2,2,2,4,10
1192,"ערערה-בנגב","הדרום","באר שבע",62,"באר שבע",17,"ערערהבנגב",8586,5113,26,5087,125,1,4871,0,3,0,2,0,0,3,1,0,1,0,2,1,13,0,1,3,2,4,28,1,2,4,1,5,7,6
591,"עשרת","המרכז","רחובות",44,"רחובות",12,"עשרת",897,701,2,699,81,3,1,1,0,0,17,0,0,0,0,0,0,0,0,11,103,0,0,0,0,0,479,0,0,0,0,0,0,3
53,"עתלית","חיפה","חדרה",32,"חדרה",8,"עתלית",5921,4257,11,4246,281,39,28,3,0,0,176,0,1,1,0,0,0,0,0,130,1632,1,0,0,15,0,1743,0,0,0,0,0,1,195
1151,"פארן","הדרום","באר שבע",62,"באר שבע",17,"פארן",370,260,1,259,40,0,1,0,0,0,3,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,195,0,0,0,0,0,0,0
750,"פדויים","הדרום","באר שבע",62,"באר שבע",17,"פדויים",338,248,1,247,5,6,0,0,0,0,25,0,0,0,0,0,0,0,0,5,143,0,0,0,4,0,34,0,0,0,0,0,0,25
838,"פדיה","המרכז","רמלה",43,"רמלה",11,"פדיה",598,465,1,464,13,0,0,1,0,0,19,0,0,0,0,0,0,0,0,6,290,0,0,0,3,0,99,0,0,0,0,0,0,33
537,"פוריידיס","חיפה","חדרה",32,"חדרה",8,"פוריידיס",8696,5222,34,5188,36,0,5002,0,0,0,5,0,0,3,0,3,0,1,0,0,19,0,2,0,0,3,35,2,0,2,0,1,6,68
1104,"פורייה - כפר עבודה","הצפון","כנרת",22,"צפת - כנרת",3,"פוריה  כפר עבודה",265,184,1,183,1,2,0,0,0,0,12,0,0,0,0,1,0,0,0,2,119,0,0,0,3,0,30,0,0,0,0,0,0,13
1105,"פורייה - נווה עובד","הצפון","כנרת",22,"צפת - כנרת",3,"פוריה  נווה עובד",1019,708,3,705,26,4,0,0,0,0,31,0,0,0,0,1,0,0,0,21,477,0,0,0,6,0,89,0,1,0,0,0,0,49
1313,"פורייה עילית","הצפון","כנרת",22,"צפת - כנרת",3,"פוריה עילית",870,575,4,571,33,6,14,2,0,0,21,0,0,0,0,2,0,0,0,23,298,0,0,0,4,0,149,0,0,0,0,0,0,19
767,"פורת","המרכז","השרון",41,"השרון",9,"פורת",904,673,3,670,5,8,1,1,0,0,32,0,0,0,0,1,0,0,0,11,416,0,0,0,11,0,44,0,0,0,0,0,0,140
749,"פטיש","הדרום","באר שבע",62,"באר שבע",17,"פטיש",665,538,2,536,7,4,0,0,0,0,25,0,0,0,0,0,0,0,0,2,287,0,0,0,2,0,55,0,0,0,0,0,0,154
597,"פלמחים","המרכז","רחובות",44,"רחובות",12,"פלמחים",591,442,0,442,147,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,45,0,0,0,0,0,234,1,0,0,0,0,0,4
535,"פסוטה","הצפון","עכו",24,"עכו",5,"פסוטה",2627,1604,8,1596,104,0,1269,0,0,0,0,0,0,3,0,0,1,0,0,147,21,0,0,0,0,1,45,0,0,1,0,0,1,3
